11-08-2025 08:35:13 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
16-08-2025 00:18:03 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:19:05 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 00:20:06 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:21:07 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:22:08 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:23:09 | hqaz-merwebprd1 | En línea | Latencia: 80.0 ms
16-08-2025 00:24:10 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:25:11 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:26:12 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
16-08-2025 00:27:13 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:28:14 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:29:15 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:30:16 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:31:17 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:32:18 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:33:19 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 00:34:20 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:35:21 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:36:22 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:37:23 | hqaz-merwebprd1 | En línea | Latencia: 90.0 ms
16-08-2025 00:38:24 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:39:25 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 00:40:26 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 00:41:27 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:42:29 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:43:30 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:44:31 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:45:32 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:46:33 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:47:34 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 00:48:35 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:49:46 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:50:47 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:51:48 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:52:50 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:53:51 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:54:52 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
16-08-2025 00:55:53 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:56:54 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:57:55 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:58:56 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 00:59:57 | hqaz-merwebprd1 | En línea | Latencia: 78.0 ms
16-08-2025 01:00:58 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:01:59 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:03:00 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:04:01 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:05:02 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:06:03 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:07:04 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:08:05 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:09:06 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:10:07 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:11:08 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:12:09 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:13:10 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:14:11 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 01:15:12 | hqaz-merwebprd1 | En línea | Latencia: 87.0 ms
16-08-2025 01:16:14 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:17:15 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:18:16 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:19:17 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:20:18 | hqaz-merwebprd1 | En línea | Latencia: 78.0 ms
16-08-2025 01:21:19 | hqaz-merwebprd1 | En línea | Latencia: 84.0 ms
16-08-2025 01:22:20 | hqaz-merwebprd1 | En línea | Latencia: 81.0 ms
16-08-2025 01:23:21 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:24:22 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:25:23 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:26:24 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
16-08-2025 01:27:25 | hqaz-merwebprd1 | En línea | Latencia: 87.0 ms
16-08-2025 01:28:26 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:29:27 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:30:28 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:31:29 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:32:30 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 01:33:31 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:34:33 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:35:34 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:36:35 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:37:36 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:38:37 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:39:38 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:40:39 | hqaz-merwebprd1 | En línea | Latencia: 82.0 ms
16-08-2025 01:41:40 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:42:41 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:43:42 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:44:43 | hqaz-merwebprd1 | En línea | Latencia: 83.0 ms
16-08-2025 01:45:44 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:46:45 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:47:46 | hqaz-merwebprd1 | En línea | Latencia: 77.0 ms
16-08-2025 01:48:47 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:49:48 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:50:49 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:51:53 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:52:54 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:53:55 | hqaz-merwebprd1 | En línea | Latencia: 79.0 ms
16-08-2025 01:54:56 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 01:55:57 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:56:58 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
16-08-2025 01:57:59 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 01:59:00 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:00:02 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
16-08-2025 02:01:03 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:02:04 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 02:03:05 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:04:06 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:05:07 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:06:08 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:07:09 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:08:10 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
16-08-2025 02:09:11 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:10:12 | hqaz-merwebprd1 | En línea | Latencia: 78.0 ms
16-08-2025 02:11:13 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:12:14 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:13:15 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:14:16 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
16-08-2025 02:15:17 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:16:18 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:17:20 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:18:21 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:19:22 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:20:23 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:21:24 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:22:25 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:23:26 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:24:27 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:25:28 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:26:29 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:27:30 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:28:31 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:29:32 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:30:33 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:31:34 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:32:36 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:33:37 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:34:38 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 02:35:39 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:36:40 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 02:37:41 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:38:42 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:39:43 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:40:44 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:41:45 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:42:46 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:43:47 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:44:48 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:45:49 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:46:50 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:47:51 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:48:53 | hqaz-merwebprd1 | En línea | Latencia: 81.0 ms
16-08-2025 02:49:54 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:50:55 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:51:56 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:52:57 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:53:58 | hqaz-merwebprd1 | En línea | Latencia: 85.0 ms
16-08-2025 02:54:59 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:56:00 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:57:01 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:58:02 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 02:59:03 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:00:04 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:01:05 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:02:07 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:03:08 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:04:09 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:05:10 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:06:11 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:07:12 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:08:13 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:09:14 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:10:15 | hqaz-merwebprd1 | En línea | Latencia: 78.0 ms
16-08-2025 03:11:16 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:12:17 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:13:19 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:14:20 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:15:21 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:16:22 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:17:23 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:18:24 | hqaz-merwebprd1 | En línea | Latencia: 79.0 ms
16-08-2025 03:19:25 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:20:26 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:21:27 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:22:28 | hqaz-merwebprd1 | En línea | Latencia: 87.0 ms
16-08-2025 03:23:29 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:24:30 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:25:31 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:26:32 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:27:33 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:28:34 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:29:35 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:30:47 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:31:48 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:32:49 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:33:50 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:34:51 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:35:52 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 03:36:53 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:37:54 | hqaz-merwebprd1 | En línea | Latencia: 87.0 ms
16-08-2025 03:38:55 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:39:56 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:40:57 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:41:58 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:42:59 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:44:00 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:45:01 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:46:03 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:47:04 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:48:05 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:49:06 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 03:50:07 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:51:08 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:52:09 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
16-08-2025 03:53:10 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:54:11 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:55:12 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:56:13 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:57:14 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 03:58:15 | hqaz-merwebprd1 | En línea | Latencia: 75.0 ms
16-08-2025 03:59:16 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:00:18 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:01:19 | hqaz-merwebprd1 | En línea | Latencia: 72.0 ms
16-08-2025 04:02:20 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:03:21 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:04:22 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:05:23 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:06:24 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:07:26 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:08:27 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:09:28 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:10:29 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:11:30 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:12:31 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:13:32 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 04:14:33 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:15:34 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:16:35 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:17:36 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:18:38 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 04:19:39 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:20:40 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:21:41 | hqaz-merwebprd1 | En línea | Latencia: 88.0 ms
16-08-2025 04:22:42 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:23:43 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:24:44 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:25:45 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:26:46 | hqaz-merwebprd1 | En línea | Latencia: 90.0 ms
16-08-2025 04:27:47 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:28:49 | hqaz-merwebprd1 | En línea | Latencia: 76.0 ms
16-08-2025 04:29:50 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:30:51 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:31:52 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:32:53 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:33:54 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:34:55 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:35:56 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:36:57 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:37:58 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 04:38:59 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:40:00 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:41:01 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:42:02 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:43:04 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:44:05 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:45:06 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:46:07 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:47:08 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:48:09 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:49:10 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:50:11 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:51:12 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:52:14 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:53:15 | hqaz-merwebprd1 | En línea | Latencia: 81.0 ms
16-08-2025 04:54:16 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:55:17 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:56:18 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:57:19 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:58:20 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 04:59:21 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:00:22 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:01:23 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:02:24 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:03:25 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 05:04:26 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:05:28 | hqaz-merwebprd1 | En línea | Latencia: 76.0 ms
16-08-2025 05:06:29 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:07:30 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:08:31 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 05:09:32 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:10:33 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:11:34 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:12:35 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 05:13:36 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:14:38 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 05:15:39 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:16:40 | hqaz-merwebprd1 | En línea | Latencia: 80.0 ms
16-08-2025 05:17:42 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:18:43 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:19:44 | hqaz-merwebprd1 | En línea | Latencia: 93.0 ms
16-08-2025 05:20:45 | hqaz-merwebprd1 | En línea | Latencia: 83.0 ms
16-08-2025 05:21:46 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:22:47 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:23:48 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:24:49 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:25:51 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:26:52 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 05:27:53 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:28:54 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:29:55 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:30:56 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:31:57 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:32:58 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:33:59 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:35:00 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:36:02 | hqaz-merwebprd1 | En línea | Latencia: 74.0 ms
16-08-2025 05:37:03 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:38:04 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:39:05 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
16-08-2025 05:40:16 | hqaz-merwebprd1 | En línea | Latencia: 73.0 ms
